wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,cc,max_cc,sum_locp,max_locp,sum_locm,max_locm,max_set,avg_set,no_rev,sum_chrn,max_chrn,age,countofdeveloper,ref,bug
14,0,0,7,38,91,3,5,12,1,336,0,0,0,0.285714286,0,0,22.92857143,1.071428571,2,0,0,0,0,0,0,0,0,0,153.28,0,0,FALSE
7,0,0,5,36,15,0,5,5,0.722222222,229,0.666666667,0,0,0.388888889,0,0,31.28571429,1.142857143,2,48,48,28,28,5,5,1,76,76,19.28,1,0,FALSE
4,1,0,2,10,0,2,0,1,0.333333333,1464,1,0,0,0.333333333,0,0,364.75,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,5,36,35,1,4,4,0.703703704,170,0.666666667,0,0,0.35,0,0,15.7,1.1,2,0,0,0,0,0,0,0,0,0,151.28,0,0,FALSE
10,1,0,11,19,45,6,5,10,2,193,0,0,0,0.2,0,0,18.3,1.4,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
21,0,4,7,54,168,4,3,3,0.35,3047,0,0,0,0.510204082,0,0,144.047619,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,1,0,8,14,10,1,7,5,2,50,0,0,0,0.64,0,0,9,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,2,6,12,45,2,4,9,2,36,0,0,0,0.3,0,0,2.6,1,1,2,2,13,13,49,49,1,15,15,14.85,1,1,FALSE
2,0,0,11,12,1,1,10,1,2,34,0,0,0,0.5,0,0,16,1,1,35,35,27,27,3,3,1,62,62,1.85,1,0,TRUE
43,0,0,12,121,903,2,11,27,2,1974,0,0,0,0.15245478,0,0,44.90697674,1.046511628,3,0,0,0,0,0,0,0,0,0,184.71,0,0,FALSE
8,1,0,9,8,28,5,5,8,2,8,0,0,0,0.303571429,0,0,0,1,1,0,0,0,0,0,0,0,0,0,224,0,0,FALSE
5,1,0,2,32,10,0,2,3,2,255,0,0,0,0.3,0,0,50,1,1,0,0,0,0,0,0,0,0,0,205.71,0,0,FALSE
12,1,0,14,76,66,1,13,5,2,858,0,0,0,0.295454545,0,0,70.5,1.083333333,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,1,0,2,18,1,1,2,2,2,71,0,0,0,0.5,0,0,34.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
84,0,2,70,180,2762,46,33,65,0.94205393,1412,0.142857143,3,0,0.077067669,0,0,15.55952381,1.357142857,5,0,0,0,0,0,0,0,0,0,249,0,0,FALSE
56,0,0,13,89,672,5,8,49,0.770909091,771,0.6,0,0,0.097326203,0,0,12.67857143,1.160714286,3,2,2,2,2,49,49,1,4,4,14.85,1,1,FALSE
25,1,0,37,51,278,0,37,22,0.951388889,331,1,10,0,0.153846154,0,0,11.76,1.04,2,0,0,12,12,5,5,1,12,12,8.14,1,0,TRUE
10,0,0,4,25,45,0,4,10,2,113,0,0,0,0.55,0,0,10.3,1,1,0,0,0,0,0,0,0,0,0,121.71,0,0,FALSE
11,1,1,1,17,55,1,0,11,2,158,0,0,0,0.090909091,0,0,13.36363636,1,1,0,0,0,0,0,0,0,0,0,224.85,0,0,FALSE
11,0,0,7,31,55,1,6,8,0.9,698,0,0,0,0.272727273,0,0,62.36363636,1.090909091,2,0,0,0,0,0,0,0,0,0,149,0,0,FALSE
5,0,0,3,8,0,1,2,2,0.25,41,1,0,0,0.4,0,0,7,1.4,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
36,1,1,30,144,256,6,24,22,0.906031746,2935,0.844444444,15,0,0.121345029,0,0,79.27777778,1.333333333,6,0,0,0,0,0,0,0,0,0,241.28,0,0,FALSE
11,0,0,15,40,53,1,15,3,0.9,563,1,2,0,0.454545455,0,0,50,1.090909091,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
17,0,3,32,58,80,12,23,8,0.791666667,307,0,1,0,0.201680672,0,0,16.88235294,1.117647059,3,10,10,55,55,21,13,2,65,55,26.28,2,0,TRUE
2,1,0,3,6,0,1,2,1,0,36,1,0,0,0.666666667,0,0,16.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,20,30,8,1,19,3,1.15,226,0.866666667,0,0,0.392857143,0,0,41.2,1,1,1,1,0,0,28,28,1,1,1,15.28,1,0,TRUE
6,1,2,3,30,9,2,1,1,0.7,128,1,0,0,0.333333333,0,0,20,1,1,0,0,0,0,0,0,0,0,0,130.85,0,0,FALSE
1,3,0,2,2,0,2,0,1,2,4,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,114.71,0,0,FALSE
4,0,1,11,15,0,8,3,1,0.166666667,102,1,0,0,0.583333333,0,0,24,1,1,0,0,0,0,0,0,0,0,0,195.85,0,0,FALSE
13,1,0,11,46,10,2,10,8,0.715277778,478,0.083333333,2,0,0.208791209,0,0,34.84615385,1.153846154,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
97,0,0,10,276,4560,2,8,78,0.934895833,16568,0.5,0,0,0.268229167,0,0,169.7216495,1.020618557,2,12,6,4,4,9,7.5,2,16,10,12.71,2,0,TRUE
5,1,0,5,10,10,5,0,5,2,90,0,0,0,0.4,0,0,17,1,1,155,153,155,153,33,20,2,310,155,17.71,1,0,TRUE
12,0,0,6,32,0,1,5,0,0.4,810,1,1,0,0.333333333,0,0,66.08333333,1,1,0,0,0,0,0,0,0,0,0,155.42,0,0,FALSE
6,0,0,11,11,0,5,6,6,0.6,56,1,4,0,0.333333333,0,0,7.666666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
17,0,0,10,72,136,0,10,12,2,460,0,0,0,0.352941176,0,0,26.05882353,2.647058824,18,1,1,1,1,10,10,1,2,2,25.57,1,0,TRUE
15,0,0,13,63,87,2,12,4,0.923469388,558,1,4,0,0.357142857,0,0,35.26666667,1.466666667,3,0,0,0,0,0,0,0,0,0,169.14,0,0,FALSE
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,5,4,6,5,0,4,2,4,0,0,0,0.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,201,0,0,FALSE
9,1,0,15,9,36,10,5,9,2,9,0,0,0,0.444444444,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,3,11,14,3,7,4,5,0.72,116,1,1,0,0.433333333,0,0,17.5,1.5,3,13,5,19,7,49,16.25,4,32,10,24.28,2,1,TRUE
13,0,0,6,43,72,1,5,10,0.9375,511,0,0,0,0.5,0,0,38,1.153846154,3,0,0,0,0,0,0,0,0,0,167.14,0,0,FALSE
23,0,0,15,81,59,4,13,12,0.509090909,1305,1,2,0,0.25,0,0,55.30434783,1.086956522,2,168,54,49,17,14,7.4,5,217,70,26.85,4,0,TRUE
7,0,0,4,16,1,0,4,6,0.333333333,72,1,0,0,0.314285714,0,0,9.142857143,1,1,2,2,2,2,49,49,1,4,4,14.85,1,1,FALSE
1,1,0,19,1,0,17,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,11,23,13,1,10,4,0.611111111,220,1,2,0,0.183333333,0,0,20.6,1.1,2,1,1,1,1,49,49,1,2,2,14.85,1,1,FALSE
10,1,0,2,13,11,1,1,1,0.722222222,71,1,1,0,0.425,0,0,5.7,1.2,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
14,1,3,12,30,57,8,4,12,0.641025641,301,0.333333333,0,0,0.204081633,1,1,20.28571429,3.214285714,23,196,151,89,71,33,12.14,7,285,222,24.71,2,0,TRUE
8,0,0,4,31,14,0,4,7,1,487,1,1,0,0.428571429,0,0,56.625,1.25,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,55,6,15,54,2,6,2,6,0,0,0,0.444444444,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,1,6,28,0,2,4,7,0.523809524,160,0.666666667,0,0,0.321428571,0,0,18.625,1,1,80,73,14,8,3,2.5,2,94,81,6.14,1,0,TRUE
2,1,0,2,6,0,2,0,2,0,39,0,0,0,0.666666667,0,0,17,2,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
37,1,0,46,106,628,38,8,32,0.931712963,1380,0.375,0,0,0.074074074,0,0,35.64864865,3.513513514,26,0,0,0,0,0,0,0,0,0,242.28,0,0,FALSE
7,1,0,16,34,7,1,16,6,0.666666667,246,1,2,0,0.392857143,0,0,33.85714286,1,1,44,36,3,3,25,14.5,2,47,39,21.71,1,0,FALSE
6,0,0,5,14,3,1,4,2,1,295,1,1,0,0.444444444,0,0,48,3.5,16,0,0,0,0,0,0,0,0,0,222.28,0,0,FALSE
88,1,0,12,178,950,4,9,1,0.936781609,2759,0.875,1,0,0.114367816,0,0,30.17045455,1.511363636,18,200,198,16,15,5,3.5,2,216,213,3.14,1,0,TRUE
9,1,0,4,31,6,0,4,6,0.525,247,1,0,0,0.4375,0,0,25.88888889,1.777777778,8,0,0,0,0,0,0,0,0,0,170.28,0,0,FALSE
5,1,0,11,5,10,8,3,5,1.25,6,0,0,0,0.466666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
15,0,0,9,59,105,1,8,12,0.928571429,1080,0,0,0,0.355555556,0,0,70.93333333,1.066666667,2,0,0,0,0,0,0,0,0,0,160.71,0,0,FALSE
1,0,0,6,2,0,2,4,0,2,16,0,0,0,1,0,0,15,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,3,4,1,0,3,2,2,11,0,0,0,1,0,0,4.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
37,1,0,91,73,666,32,59,36,2,400,0,0,0,0.133749134,0,0,9.810810811,1,1,30,25,3,2,13,9,2,33,27,15.28,2,0,TRUE
57,0,0,7,129,1080,2,6,34,0.964737794,9824,0.037974684,0,0,0.160714286,0,0,169.9649123,1.035087719,2,28,28,0,0,11,11,1,28,28,16.14,1,0,TRUE
15,1,0,21,15,105,18,4,15,2,15,0,0,0,0.366666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,1,0,4,17,0,2,2,3,0.166666667,108,1,0,0,0.357142857,1,1,14.14285714,2,7,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,1,0,23,14,32,20,3,2,0.125,86,1,1,0,0.4,0,0,8.333333333,1,1,4,4,1,1,28,28,1,5,5,15.28,1,0,TRUE
3,0,13,15,7,1,13,2,2,0.5,114,0.071428571,1,0,0.5,0,0,32.33333333,1,1,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
8,1,3,10,9,28,5,5,7,2,23,0,0,0,0.675,0,0,1.875,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
15,1,2,28,50,7,19,13,12,0.761904762,470,0.666666667,7,0,0.213333333,0,0,29.53333333,1.466666667,3,0,0,0,0,0,0,0,0,0,225.28,0,0,FALSE
17,1,1,4,35,0,1,3,15,0.125,117,1,1,0,0.294117647,0,0,5.823529412,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,118.85,0,0,FALSE
5,0,0,3,11,0,0,3,5,0.25,45,1,0,0,1,0,0,7.8,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,7,1,0,4,3,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
35,0,1,17,51,483,4,14,18,0.914027149,316,0.384615385,6,0,0.146031746,0,0,7.657142857,1.371428571,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,6,12,0,1,5,2,0,89,1,1,0,0.625,0,0,42.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
13,1,0,40,20,56,38,2,10,0.854166667,173,0.583333333,6,0,0.5,0,0,11.38461538,1.461538462,4,1,1,1,1,10,10,1,2,2,25.57,1,0,TRUE
3,0,0,6,7,1,1,5,2,0.5,27,1,1,0,0.466666667,0,0,7.666666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,0,26,4,0,0,2,0.333333333,155,1,0,0,0.444444444,0,0,36.75,1,1,0,0,0,0,0,0,0,0,0,221.14,0,0,FALSE
30,1,0,65,30,435,60,6,30,1.034482759,55,0,0,0,0.2125,0,0,0,1,1,0,0,0,0,0,0,0,0,0,238.85,0,0,FALSE
11,1,13,17,26,41,13,4,6,0.866666667,151,1,1,0,0.309090909,0,0,12.45454545,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,3,8,0,1,2,2,0.25,46,1,0,0,0.4,0,0,8,1.4,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,1,10,9,13,3,7,5,1,32,0.5,1,0,0.375,0,0,4,1.333333333,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
8,0,0,4,21,16,1,3,7,0.285714286,111,0,1,0,0.3125,0,0,12.75,1,1,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
21,1,0,26,66,102,1,25,9,0.65,581,1,12,0,0.146031746,0,0,25.80952381,1.047619048,2,2,2,1,1,28,28,1,3,3,2.28,1,0,TRUE
3,1,0,10,7,3,5,5,3,2,16,0,0,0,0.333333333,0,0,4.333333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
16,1,0,11,36,54,11,1,15,0.72,284,1,0,0,0.166666667,0,0,16.4375,1.75,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,1,0,5,45,36,1,5,2,1.125,683,1,0,0,0.288888889,0,0,74.66666667,1.222222222,3,0,0,0,0,0,0,0,0,0,230.71,0,0,FALSE
27,1,0,26,78,305,4,25,1,0.705128205,864,1,3,0,0.358024691,0,0,30.77777778,1.185185185,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,0,0,20,36,8,1,19,3,1.142857143,324,0.928571429,0,0,0.392857143,0,0,61,1,1,1,1,0,0,28,28,1,1,1,15.28,1,0,TRUE
7,1,0,5,37,21,1,5,2,1.166666667,263,1,0,0,0.357142857,0,0,35.85714286,1.285714286,3,0,0,0,0,0,0,0,0,0,234.85,0,0,FALSE
3,0,0,3,17,3,1,2,2,2,141,0,0,0,0.722222222,0,0,46,4,9,0,0,0,0,0,0,0,0,0,219.71,0,0,FALSE
6,1,0,4,22,1,4,0,6,0.7,214,1,0,0,0.444444444,0,0,34,1.5,4,0,0,0,0,0,0,0,0,0,215.14,0,0,FALSE
12,0,0,17,42,48,0,17,10,0.946969697,360,0.75,3,0,0.386363636,0,0,28,1.083333333,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,5,21,15,0,5,5,0.8,76,0,0,0,0.388888889,0,0,11.5,1.166666667,2,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
8,0,0,9,31,8,0,9,7,0.428571429,260,1,0,0,0.3,0,0,31.25,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
12,1,0,12,26,22,4,8,12,0.727272727,161,1,2,0,0.208333333,0,0,11.91666667,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,0,0,6,37,14,1,5,2,0.6875,290,1,0,0,0.5,0,0,30.77777778,1.111111111,2,0,0,0,0,0,0,0,0,0,199,0,0,FALSE
9,1,0,7,9,36,4,3,9,2,9,0,0,0,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,197.14,0,0,FALSE
6,1,0,28,6,15,27,1,6,2,6,0,0,0,0.583333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
18,0,0,10,61,0,2,9,13,0.705882353,970,0,0,0,0.351851852,0,0,52.66666667,1.111111111,3,0,0,0,0,0,0,0,0,0,166,0,0,FALSE
9,2,0,7,12,0,6,1,9,0.375,150,1,0,0.416666667,0.592592593,1,1,15.22222222,1.111111111,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,1,11,8,3,9,2,6,0.76,67,0,2,0,1,0,0,9.333333333,1.166666667,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
37,1,0,24,81,434,2,22,1,0.836805556,993,0.875,2,0,0.189189189,0,0,25.62162162,1.216216216,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,0,0,6,21,0,0,6,2,0.5,142,1,0,0,0.583333333,0,0,34,3.75,8,0,0,0,0,0,0,0,0,0,249.85,0,0,FALSE
2,1,0,21,6,1,17,4,2,2,21,0,0,0,0.5,0,0,9.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,1,0,19,9,36,15,4,9,2,9,0,0,0,0.296296296,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
12,0,0,8,23,0,2,7,7,0,100,1,1,0,0.333333333,0,0,7.25,1.083333333,2,4,4,4,4,49,49,1,8,8,14.85,1,1,FALSE
5,0,0,12,29,4,0,12,4,0.666666667,251,1,0,0,0.4,0,0,48.6,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
2,0,0,4,3,1,1,3,1,2,8,0,0,0,0.75,0,0,3,1,1,0,0,3,3,11,11,1,3,3,16.14,1,0,TRUE
77,1,1,71,249,2388,15,64,47,0.967105263,2800,0.928571429,21,0,0.076479076,0,0,34.63636364,1.493506494,7,110,80,31,16,8,2.66,9,141,84,7.71,4,0,TRUE
10,0,0,32,89,15,1,32,9,0.777777778,575,1,3,0,0.7,0,0,55.7,1.1,2,24,21,8,6,18,12.66,3,32,21,23,2,0,TRUE
5,0,0,10,10,6,7,4,0,0.916666667,66,0.333333333,0,0,0.333333333,0,0,11.6,1.4,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
1,1,0,5,1,0,5,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
16,1,0,9,57,112,0,9,5,0.822222222,421,1,2,0,0.2734375,0,0,25.125,1.8125,5,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,3,4,6,3,0,4,1.333333333,13,0,0,0,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,174,0,0,FALSE
2,0,0,6,4,0,2,4,2,0.333333333,32,1,0,0,0.6,0,0,13.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
10,0,0,27,36,39,3,25,8,0.888888889,126,1,1,0,0.181818182,0,0,11.3,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,0,6,28,13,0,6,5,0.8,184,0,0,0,0.388888889,0,0,29.5,1.166666667,2,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
8,0,0,9,31,28,1,8,6,1,226,0,0,0,0.416666667,0,0,27.125,1.25,3,0,0,0,0,0,0,0,0,0,182.71,0,0,FALSE
6,0,0,5,27,3,1,4,6,0.52,209,0,1,0,0.3125,0,0,33,1.333333333,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,1,0,7,7,3,7,0,6,2,150,0,0,0,0.5,0,0,24,5,12,0,0,0,0,0,0,0,0,0,225.71,0,0,FALSE
24,1,0,9,90,198,2,8,8,0.881422925,1396,1,1,0,0.282407407,0,0,56.25,1.375,4,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,1,0,8,17,0,5,4,4,0.633333333,105,1,2,0,0.342857143,0,0,13.28571429,1.285714286,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,0,1,5,9,6,2,3,3,1.333333333,31,1,0,0,0.583333333,0,0,6.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
18,0,0,9,38,153,1,8,17,1,472,0,0,0,0.5,0,0,25.16666667,1.055555556,2,0,0,0,0,0,0,0,0,0,126,0,0,FALSE
7,2,0,5,22,0,2,3,6,0.444444444,162,1,1,0.914285714,0.666666667,1,1,21.71428571,1,1,19,19,4,4,7,7,1,23,23,10.14,1,0,FALSE
134,0,1,23,224,7963,5,20,6,0.887218045,4090,1,1,0,0.119226638,0,0,29.51492537,1.246268657,6,54,36,2,1,9,6,3,56,36,12.71,3,0,TRUE
3,0,0,4,5,0,1,4,1,0.5,36,1,1,0,0.444444444,0,0,10,1.333333333,2,22,22,0,0,5,5,1,22,22,19.28,1,0,FALSE
23,0,29,51,83,233,45,12,15,0.931818182,484,0.5,0,0,0.121212121,0,0,19.95652174,1.130434783,3,52,32,27,14,8,2.83,6,79,46,23.85,5,0,TRUE
3,0,0,11,15,3,0,11,2,2,52,0,0,0,0.5,0,0,16.33333333,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
14,0,0,6,39,83,1,5,1,0.846153846,394,1,0,0,0.30952381,0,0,27,1.214285714,2,39,39,13,13,6,6,1,52,52,23.85,1,0,TRUE
13,1,0,8,13,78,8,0,13,2,13,0,0,0,0.294871795,0,0,0,1,1,10,10,3,3,5,5,1,13,13,16.28,1,1,FALSE
43,0,0,6,112,0,1,5,39,0.071428571,796,1,0,0,0.341085271,0,0,17.48837209,1,1,0,0,0,0,0,0,0,0,0,215.85,0,0,FALSE
4,0,0,6,10,0,1,6,3,0.333333333,70,1,0,0,0.416666667,0,0,16.25,3.25,8,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
30,0,0,18,85,225,3,17,12,0.873563218,1167,0.833333333,3,0,0.237931034,0,0,37.7,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
50,0,0,7,223,1039,1,6,15,0.968163265,14737,0.28,0,0,0.056277056,0,0,293.24,4.94,47,487,262,80,45,14,6.14,7,567,266,25.57,3,0,TRUE
7,1,0,1,43,13,0,1,2,0.7,387,1,0,0,0.166666667,0,0,53.57142857,3.285714286,9,0,0,0,0,0,0,0,0,0,197,0,0,FALSE
50,1,0,193,50,1225,171,24,50,1.020408163,75,0,0,0,0.145714286,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
6,0,1,9,13,9,3,7,2,0.8,88,1,0,0,0.444444444,0,0,13.16666667,1.166666667,2,48,19,116,115,33,15.4,5,164,115,17.71,2,1,TRUE
7,2,2,5,16,0,2,3,3,0.5,144,1,2,0.642857143,0.326530612,1,2,18.71428571,1,1,0,0,0,0,0,0,0,0,0,152.85,0,0,FALSE
2,1,0,6,12,0,1,6,1,0,175,1,1,0,0.666666667,0,0,83,3,5,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,4,4,3,4,0,3,1.45,25,0,2,0,0.5,0,0,4,1.333333333,2,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
24,0,0,5,81,174,1,5,4,0.85812357,3694,0.973684211,0,0,0.222826087,0,0,151.3333333,1.625,7,24,24,9,9,33,33,1,33,33,17.71,1,0,TRUE
3,0,0,4,9,3,0,4,2,1,38,0,0,0,0.5,0,0,11.33333333,1.333333333,2,0,0,0,0,0,0,0,0,0,158.14,0,0,FALSE
2,0,0,6,4,1,1,6,0,2,11,0,0,0,0.625,0,0,4.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
12,4,0,19,33,38,6,13,9,0.848484848,193,1,2,0.765957447,0.416666667,2,6,14.83333333,1.416666667,3,15,11,12,9,5,3,2,27,14,16.28,1,1,TRUE
19,1,0,4,119,53,0,4,2,0.741830065,1348,1,0,0,0.118055556,0,0,69.05263158,2.368421053,9,21,21,14,14,1,1,1,35,35,8.71,1,0,TRUE
7,1,0,8,7,21,2,6,7,2,7,0,0,0,0.342857143,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,17,3,3,12,6,3,2,3,0,0,0,0.428571429,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
5,1,0,7,6,10,0,7,5,2,16,0,0,0,0.44,0,0,2.2,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
4,1,0,10,4,6,4,6,4,2,4,0,0,0,0.5625,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
9,0,0,21,35,24,4,17,9,0.964285714,191,1,2,0,0.244444444,0,0,19.44444444,1,1,0,0,0,0,0,0,0,0,0,115.71,0,0,FALSE
2,2,0,4,17,0,4,2,1,0.75,95,0.5,1,0.984615385,0.666666667,0,0,44.5,2,3,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
12,1,0,9,30,40,8,1,11,0.888888889,261,1,0,0,0.388888889,0,0,20,2.166666667,11,154,80,10,4,8,3.4,5,164,83,22.14,3,0,TRUE
63,0,0,148,135,1691,130,26,61,0.959677419,957,0.208333333,8,0,0.094304388,0,0,13.80952381,1.333333333,6,82,80,38,34,18,9.66,3,120,81,23,2,0,TRUE
3,1,0,4,4,3,4,0,2,1,59,0,0,0,0.5,0,0,13,1,1,0,0,0,0,0,0,0,0,0,167.85,0,0,FALSE
9,0,0,7,32,36,1,6,5,1,184,0,0,0,0.407407407,0,0,19.33333333,1.111111111,2,0,0,0,0,0,0,0,0,0,192.71,0,0,FALSE
9,0,0,6,43,36,1,5,7,2,264,0,0,0,0.5,0,0,28.33333333,1,1,0,0,0,0,0,0,0,0,0,219.71,0,0,FALSE
6,0,0,12,12,11,5,7,1,2,91,0,0,0,0.428571429,0,0,14.16666667,1,1,0,0,0,0,0,0,0,0,0,209.57,0,0,FALSE
2,1,0,10,3,1,7,3,2,1.181818182,48,0,3,0,0.6,0,0,17.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,0,0,9,53,19,1,8,5,0.916666667,15760,0.5,0,0,0.5,0,0,2250.142857,1.285714286,3,197,167,0,0,9,5,3,197,167,19.14,2,0,TRUE
2,1,0,12,2,1,8,4,2,2,3,0,0,0,0.583333333,0,0,0,1,1,16,16,0,0,28,28,1,16,16,2.28,1,0,TRUE
1,1,0,17,1,0,16,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
40,1,0,137,54,250,135,2,31,0.427350427,1043,1,0,0,0.214285714,1,1,25,2.575,11,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
16,2,0,6,73,56,0,6,4,0.893333333,1029,0,1,0.820512821,0.12,2,2,61.4375,2.6875,25,0,0,0,0,0,0,0,0,0,172.14,0,0,FALSE
2,4,0,2,4,0,2,0,2,0,14,1,0,0.954545455,0.75,0,0,5.5,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
3,1,0,13,3,3,12,1,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
12,1,0,5,26,40,3,3,7,0.227272727,107,1,0,0,0.295454545,0,0,7.75,1.083333333,2,0,0,0,0,0,0,0,0,0,200.85,0,0,FALSE
13,1,0,4,58,66,1,3,2,0.909090909,915,0,0,0,0.216666667,0,0,67.69230769,2.846153846,11,0,0,0,0,0,0,0,0,0,223.14,0,0,FALSE
15,1,0,36,15,105,22,16,15,2,15,0,0,0,0.262222222,0,0,0,1,1,0,0,0,0,0,0,0,0,0,237.71,0,0,FALSE
7,0,0,11,24,9,0,11,6,0.583333333,115,1,0,0,0.380952381,0,0,15.14285714,2,5,7,7,0,0,13,13,1,7,7,25.71,1,0,FALSE
